nohup: zignorowane dane wejściowe
NetBenchWithContention_O3_native_4b
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151001
Send/Recv	2^1	0.000053	0.302099
Send/Recv	2^2	0.000053	0.604266
Send/Recv	2^3	0.000053	1.210214
Send/Recv	2^4	0.000053	2.422919
Send/Recv	2^5	0.000052	4.882023
Send/Recv	2^6	0.000054	9.502469
Send/Recv	2^7	0.000075	13.647082
Send/Recv	2^8	0.000098	20.976407
Send/Recv	2^9	0.000104	39.272462
Send/Recv	2^10	0.000173	47.318685
Send/Recv	2^11	0.000256	63.930201
Send/Recv	2^12	0.000525	62.445688
Send/Recv	2^13	0.001389	47.196637
Send/Recv	2^14	0.002788	47.020367
Send/Recv	2^15	0.005471	47.916332
Send/Recv	2^16	0.010309	50.856192
Send/Recv	2^17	0.020121	52.112976
Send/Recv	2^18	0.042449	49.404169
Send/Recv	2^19	0.084742	49.494860
Send/Recv	2^20	0.172812	48.541690
Send/Recv	2^21	0.345583	48.547567
Send/Recv	2^22	0.693434	48.388822
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151188
Send/Recv	2^1	0.000053	0.302444
Send/Recv	2^2	0.000053	0.604988
Send/Recv	2^3	0.000053	1.210524
Send/Recv	2^4	0.000055	2.306373
Send/Recv	2^5	0.000055	4.665632
Send/Recv	2^6	0.000059	8.641618
Send/Recv	2^7	0.000075	13.658459
Send/Recv	2^8	0.000097	21.014648
Send/Recv	2^9	0.000135	30.233245
Send/Recv	2^10	0.000199	41.155075
Send/Recv	2^11	0.000349	46.929893
Send/Recv	2^12	0.000621	52.758520
Send/Recv	2^13	0.001637	40.044092
Send/Recv	2^14	0.002840	46.156420
Send/Recv	2^15	0.005231	50.110680
Send/Recv	2^16	0.009672	54.208719
Send/Recv	2^17	0.019912	52.660699
Send/Recv	2^18	0.043109	48.647886
Send/Recv	2^19	0.084520	49.625044
Send/Recv	2^20	0.170663	49.153020
Send/Recv	2^21	0.344630	48.681769
Send/Recv	2^22	0.690796	48.573598
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150405
Send/Recv	2^1	0.000053	0.300885
Send/Recv	2^2	0.000053	0.601947
Send/Recv	2^3	0.000053	1.204636
Send/Recv	2^4	0.000053	2.412478
Send/Recv	2^5	0.000062	4.101860
Send/Recv	2^6	0.000065	7.824886
Send/Recv	2^7	0.000079	12.927054
Send/Recv	2^8	0.000099	20.657031
Send/Recv	2^9	0.000131	31.245947
Send/Recv	2^10	0.000200	40.888241
Send/Recv	2^11	0.000274	59.694314
Send/Recv	2^12	0.000570	57.520264
Send/Recv	2^13	0.001628	40.257655
Send/Recv	2^14	0.002812	46.607222
Send/Recv	2^15	0.005121	51.194141
Send/Recv	2^16	0.010443	50.205557
Send/Recv	2^17	0.021190	49.483742
Send/Recv	2^18	0.041489	50.546784
Send/Recv	2^19	0.086604	48.430703
Send/Recv	2^20	0.173179	48.438986
Send/Recv	2^21	0.344953	48.636261
Send/Recv	2^22	0.690493	48.594914
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151022
Send/Recv	2^1	0.000053	0.302076
Send/Recv	2^2	0.000053	0.604201
Send/Recv	2^3	0.000053	1.210035
Send/Recv	2^4	0.000053	2.422850
Send/Recv	2^5	0.000055	4.618297
Send/Recv	2^6	0.000054	9.508269
Send/Recv	2^7	0.000075	13.653164
Send/Recv	2^8	0.000098	20.978555
Send/Recv	2^9	0.000104	39.241422
Send/Recv	2^10	0.000173	47.291095
Send/Recv	2^11	0.000312	52.526289
Send/Recv	2^12	0.000439	74.615939
Send/Recv	2^13	0.001381	47.445590
Send/Recv	2^14	0.002790	46.982369
Send/Recv	2^15	0.005603	46.782657
Send/Recv	2^16	0.010823	48.441596
Send/Recv	2^17	0.020790	50.436386
Send/Recv	2^18	0.042882	48.904840
Send/Recv	2^19	0.086116	48.705145
Send/Recv	2^20	0.171712	48.852740
Send/Recv	2^21	0.345322	48.584266
Send/Recv	2^22	0.692973	48.420946
NetBenchWithContention_4b
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151013
Send/Recv	2^1	0.000053	0.302052
Send/Recv	2^2	0.000053	0.604485
Send/Recv	2^3	0.000053	1.209549
Send/Recv	2^4	0.000053	2.423551
Send/Recv	2^5	0.000053	4.866652
Send/Recv	2^6	0.000056	9.217165
Send/Recv	2^7	0.000075	13.660593
Send/Recv	2^8	0.000098	20.993393
Send/Recv	2^9	0.000105	38.947208
Send/Recv	2^10	0.000173	47.336047
Send/Recv	2^11	0.000255	64.163416
Send/Recv	2^12	0.000478	68.520693
Send/Recv	2^13	0.001375	47.677594
Send/Recv	2^14	0.002700	48.550148
Send/Recv	2^15	0.005507	47.601905
Send/Recv	2^16	0.009596	54.636480
Send/Recv	2^17	0.021283	49.268130
Send/Recv	2^18	0.042210	49.683717
Send/Recv	2^19	0.086196	48.660277
Send/Recv	2^20	0.173043	48.476965
Send/Recv	2^21	0.345797	48.517511
Send/Recv	2^22	0.692090	48.482732
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150367
Send/Recv	2^1	0.000053	0.300997
Send/Recv	2^2	0.000053	0.602460
Send/Recv	2^3	0.000053	1.205415
Send/Recv	2^4	0.000053	2.412931
Send/Recv	2^5	0.000057	4.497748
Send/Recv	2^6	0.000067	7.673757
Send/Recv	2^7	0.000079	12.910477
Send/Recv	2^8	0.000093	22.113128
Send/Recv	2^9	0.000137	29.794725
Send/Recv	2^10	0.000200	40.939121
Send/Recv	2^11	0.000253	64.882889
Send/Recv	2^12	0.000565	58.042021
Send/Recv	2^13	0.001540	42.551921
Send/Recv	2^14	0.002729	48.027537
Send/Recv	2^15	0.005077	51.636235
Send/Recv	2^16	0.009967	52.601947
Send/Recv	2^17	0.020059	52.275330
Send/Recv	2^18	0.042800	48.999263
Send/Recv	2^19	0.086294	48.604722
Send/Recv	2^20	0.172816	48.540611
Send/Recv	2^21	0.344430	48.710020
Send/Recv	2^22	0.687935	48.775591
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150995
Send/Recv	2^1	0.000053	0.302047
Send/Recv	2^2	0.000053	0.604603
Send/Recv	2^3	0.000053	1.210668
Send/Recv	2^4	0.000053	2.423147
Send/Recv	2^5	0.000057	4.511606
Send/Recv	2^6	0.000056	9.197660
Send/Recv	2^7	0.000075	13.649914
Send/Recv	2^8	0.000091	22.434206
Send/Recv	2^9	0.000106	38.473280
Send/Recv	2^10	0.000154	53.356607
Send/Recv	2^11	0.000313	52.308365
Send/Recv	2^12	0.000484	67.676611
Send/Recv	2^13	0.001391	47.123199
Send/Recv	2^14	0.002693	48.662715
Send/Recv	2^15	0.005477	47.864267
Send/Recv	2^16	0.011006	47.636902
Send/Recv	2^17	0.020521	51.097504
Send/Recv	2^18	0.043142	48.610245
Send/Recv	2^19	0.086002	48.769793
Send/Recv	2^20	0.171250	48.984682
Send/Recv	2^21	0.345275	48.590885
Send/Recv	2^22	0.690144	48.619467
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150543
Send/Recv	2^1	0.000053	0.301180
Send/Recv	2^2	0.000053	0.602668
Send/Recv	2^3	0.000053	1.206318
Send/Recv	2^4	0.000053	2.413015
Send/Recv	2^5	0.000057	4.502486
Send/Recv	2^6	0.000069	7.467998
Send/Recv	2^7	0.000079	13.007717
Send/Recv	2^8	0.000099	20.693104
Send/Recv	2^9	0.000109	37.640140
Send/Recv	2^10	0.000200	40.977415
Send/Recv	2^11	0.000315	51.949534
Send/Recv	2^12	0.000689	47.575180
Send/Recv	2^13	0.001324	49.513560
Send/Recv	2^14	0.002804	46.751228
Send/Recv	2^15	0.005547	47.255764
Send/Recv	2^16	0.009699	54.058334
Send/Recv	2^17	0.020210	51.883513
Send/Recv	2^18	0.041597	50.416457
Send/Recv	2^19	0.086047	48.744472
Send/Recv	2^20	0.172260	48.697427
Send/Recv	2^21	0.344203	48.742208
Send/Recv	2^22	0.689620	48.656385
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150999
Send/Recv	2^1	0.000053	0.302141
Send/Recv	2^2	0.000053	0.604350
Send/Recv	2^3	0.000053	1.209871
Send/Recv	2^4	0.000053	2.422806
Send/Recv	2^5	0.000056	4.588438
Send/Recv	2^6	0.000056	9.200949
Send/Recv	2^7	0.000075	13.649148
Send/Recv	2^8	0.000097	21.011054
Send/Recv	2^9	0.000107	38.402400
Send/Recv	2^10	0.000173	47.322375
Send/Recv	2^11	0.000259	63.195736
Send/Recv	2^12	0.000442	74.053316
Send/Recv	2^13	0.001390	47.149931
Send/Recv	2^14	0.002677	48.958394
Send/Recv	2^15	0.005022	52.198776
Send/Recv	2^16	0.008736	60.011255
Send/Recv	2^17	0.020175	51.974913
Send/Recv	2^18	0.042705	49.107897
Send/Recv	2^19	0.086081	48.724813
Send/Recv	2^20	0.171611	48.881449
Send/Recv	2^21	0.345854	48.509571
Send/Recv	2^22	0.691623	48.515493
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151005
Send/Recv	2^1	0.000053	0.302038
Send/Recv	2^2	0.000053	0.604473
Send/Recv	2^3	0.000053	1.210195
Send/Recv	2^4	0.000053	2.422519
Send/Recv	2^5	0.000052	4.902114
Send/Recv	2^6	0.000054	9.502240
Send/Recv	2^7	0.000075	13.656169
Send/Recv	2^8	0.000098	20.955373
Send/Recv	2^9	0.000104	39.316567
Send/Recv	2^10	0.000156	52.512484
Send/Recv	2^11	0.000278	58.867173
Send/Recv	2^12	0.000443	74.030312
Send/Recv	2^13	0.001370	47.838434
Send/Recv	2^14	0.002725	48.094283
Send/Recv	2^15	0.005554	47.195397
Send/Recv	2^16	0.010027	52.285081
Send/Recv	2^17	0.020201	51.906830
Send/Recv	2^18	0.042841	48.951769
Send/Recv	2^19	0.085984	48.780222
Send/Recv	2^20	0.173220	48.427485
Send/Recv	2^21	0.344605	48.685324
Send/Recv	2^22	0.690935	48.563779
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.150393
Send/Recv	2^1	0.000053	0.300909
Send/Recv	2^2	0.000053	0.601956
Send/Recv	2^3	0.000053	1.205006
Send/Recv	2^4	0.000053	2.411564
Send/Recv	2^5	0.000066	3.854180
Send/Recv	2^6	0.000071	7.207877
Send/Recv	2^7	0.000080	12.840884
Send/Recv	2^8	0.000100	20.582087
Send/Recv	2^9	0.000137	29.985249
Send/Recv	2^10	0.000201	40.774070
Send/Recv	2^11	0.000256	63.990002
Send/Recv	2^12	0.000639	51.296301
Send/Recv	2^13	0.001619	40.479583
Send/Recv	2^14	0.002858	45.869193
Send/Recv	2^15	0.005635	46.520026
Send/Recv	2^16	0.010741	48.811547
Send/Recv	2^17	0.019624	53.433557
Send/Recv	2^18	0.042924	48.857386
Send/Recv	2^19	0.086708	48.372755
Send/Recv	2^20	0.173288	48.408422
Send/Recv	2^21	0.341761	49.090525
Send/Recv	2^22	0.690826	48.571454
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151048
Send/Recv	2^1	0.000053	0.302047
Send/Recv	2^2	0.000053	0.604788
Send/Recv	2^3	0.000053	1.210229
Send/Recv	2^4	0.000053	2.423869
Send/Recv	2^5	0.000053	4.855169
Send/Recv	2^6	0.000054	9.507804
Send/Recv	2^7	0.000075	13.650707
Send/Recv	2^8	0.000098	20.969247
Send/Recv	2^9	0.000105	39.117376
Send/Recv	2^10	0.000174	47.178477
Send/Recv	2^11	0.000311	52.638343
Send/Recv	2^12	0.000563	58.232327
Send/Recv	2^13	0.001316	49.799222
Send/Recv	2^14	0.002679	48.920487
Send/Recv	2^15	0.004992	52.509765
Send/Recv	2^16	0.010117	51.823432
Send/Recv	2^17	0.020159	52.015740
Send/Recv	2^18	0.042810	48.987312
Send/Recv	2^19	0.085912	48.820998
Send/Recv	2^20	0.172035	48.761148
Send/Recv	2^21	0.345283	48.589759
Send/Recv	2^22	0.690790	48.574016
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151007
Send/Recv	2^1	0.000053	0.302103
Send/Recv	2^2	0.000053	0.604318
Send/Recv	2^3	0.000053	1.210293
Send/Recv	2^4	0.000053	2.414702
Send/Recv	2^5	0.000058	4.377173
Send/Recv	2^6	0.000065	7.886978
Send/Recv	2^7	0.000079	13.019968
Send/Recv	2^8	0.000100	20.511143
Send/Recv	2^9	0.000109	37.425533
Send/Recv	2^10	0.000201	40.676384
Send/Recv	2^11	0.000315	52.082390
Send/Recv	2^12	0.000520	62.998121
Send/Recv	2^13	0.001611	40.687331
Send/Recv	2^14	0.002739	47.849996
Send/Recv	2^15	0.005559	47.153239
Send/Recv	2^16	0.010296	50.919990
Send/Recv	2^17	0.019900	52.693058
Send/Recv	2^18	0.042768	49.035737
Send/Recv	2^19	0.086172	48.673467
Send/Recv	2^20	0.172400	48.657780
Send/Recv	2^21	0.344802	48.657564
Send/Recv	2^22	0.690647	48.584027
No protocol specified
No protocol specified
Kind (np=4)	n	time (sec)	Rate (MB/sec)
Send/Recv	2^0	0.000053	0.151016
Send/Recv	2^1	0.000053	0.302084
Send/Recv	2^2	0.000053	0.604113
Send/Recv	2^3	0.000053	1.209557
Send/Recv	2^4	0.000053	2.422710
Send/Recv	2^5	0.000053	4.854555
Send/Recv	2^6	0.000056	9.197109
Send/Recv	2^7	0.000075	13.655440
Send/Recv	2^8	0.000097	21.019788
Send/Recv	2^9	0.000104	39.273404
Send/Recv	2^10	0.000173	47.257949
Send/Recv	2^11	0.000258	63.435277
Send/Recv	2^12	0.000563	58.166533
Send/Recv	2^13	0.001377	47.577719
Send/Recv	2^14	0.002742	47.800236
Send/Recv	2^15	0.005411	48.449569
Send/Recv	2^16	0.009806	53.463705
Send/Recv	2^17	0.021253	49.337321
Send/Recv	2^18	0.041450	50.594872
Send/Recv	2^19	0.086030	48.754170
Send/Recv	2^20	0.172948	48.503715
Send/Recv	2^21	0.344999	48.629686
Send/Recv	2^22	0.693006	48.418664
