NetBenchWithContention_O3_native_2b
2^1	0.000053	0.304177
2^2	0.000053	0.606083
2^3	0.000053	1.209405
2^4	0.000053	2.419788
2^5	0.000053	4.843760
2^6	0.000053	9.706241
2^7	0.000061	16.828266
2^8	0.000088	23.264928
2^9	0.000105	38.853370
2^10	0.000178	46.058050
2^11	0.000225	72.727111
2^12	0.000426	76.927140
2^13	0.000858	76.390787
2^14	0.001628	80.486708
2^15	0.002975	88.119836
2^16	0.005643	92.903757
2^17	0.011012	95.221529
2^18	0.021744	96.446720
2^19	0.043404	96.633737
2^20	0.086607	96.858372
2^21	0.172849	97.062738
2^22	0.345428	97.138777
2^0	0.000053	0.152095
2^1	0.000053	0.304151
2^2	0.000053	0.606145
2^3	0.000053	1.209325
2^4	0.000053	2.420587
2^5	0.000053	4.843939
2^6	0.000053	9.701238
2^7	0.000060	16.991560
2^8	0.000098	20.912078
2^9	0.000107	38.371641
2^10	0.000178	46.131841
2^11	0.000215	76.105537
2^12	0.000442	74.192986
2^13	0.000860	76.211652
2^14	0.001677	78.140654
2^15	0.002893	90.618952
2^16	0.005592	93.756200
2^17	0.010943	95.818101
2^18	0.021771	96.329081
2^19	0.043367	96.715628
2^20	0.086607	96.858231
2^21	0.172875	97.048068
2^22	0.345579	97.096167
2^0	0.000053	0.152090
2^1	0.000053	0.304135
2^2	0.000053	0.605920
2^3	0.000053	1.209204
2^4	0.000053	2.420066
2^5	0.000053	4.844928
2^6	0.000053	9.704248
2^7	0.000064	16.056251
2^8	0.000102	20.076168
2^9	0.000107	38.306150
2^10	0.000178	46.077091
2^11	0.000239	68.641334
2^12	0.000442	74.218025
2^13	0.000858	76.405705
2^14	0.001647	79.561016
2^15	0.002904	90.260524
2^16	0.005593	93.747902
2^17	0.010965	95.632236
2^18	0.021731	96.506841
2^19	0.043352	96.749030
2^20	0.086613	96.851887
2^21	0.172930	97.017137
2^22	0.345473	97.126116
2^0	0.000053	0.152085
2^1	0.000053	0.304159
2^2	0.000053	0.605951
2^3	0.000053	1.209348
2^4	0.000053	2.419622
2^5	0.000053	4.845635
2^6	0.000053	9.704211
2^7	0.000061	16.794083
2^8	0.000102	20.056703
2^9	0.000107	38.344700
2^10	0.000178	46.148863
2^11	0.000215	76.233017
2^12	0.000441	74.358992
2^13	0.000995	65.877807
2^14	0.001648	79.543441
2^15	0.002892	90.631453
2^16	0.005644	92.896852
2^17	0.010955	95.714623
2^18	0.021779	96.290541
2^19	0.043324	96.812487
2^20	0.086536	96.937453
2^21	0.172884	97.043439
2^22	0.345240	97.191596
2^0	0.000053	0.152095
2^1	0.000053	0.304166
2^2	0.000053	0.606068
2^3	0.000053	1.209345
2^4	0.000053	2.419977
2^5	0.000053	4.846708
2^6	0.000053	9.705364
2^7	0.000061	16.893926
2^8	0.000102	20.050911
2^9	0.000106	38.742203
2^10	0.000178	46.102763
2^11	0.000240	68.279469
2^12	0.000461	71.134730
2^13	0.000975	67.195631
2^14	0.001647	79.589205
2^15	0.002915	89.920200
2^16	0.005622	93.252429
2^17	0.011009	95.243372
2^18	0.021752	96.412581
2^19	0.043274	96.923575
2^20	0.086613	96.852091
2^21	0.172996	96.980252
2^22	0.345429	97.138485
2^0	0.000053	0.152090
2^1	0.000053	0.304168
2^2	0.000053	0.605974
2^3	0.000053	1.209335
2^4	0.000053	2.419696
2^5	0.000053	4.843941
2^6	0.000053	9.704229
2^7	0.000061	16.886245
2^8	0.000102	20.069872
2^9	0.000107	38.425457
2^10	0.000178	46.130672
2^11	0.000215	76.034546
2^12	0.000415	78.893735
2^13	0.001039	63.071967
2^14	0.001644	79.725093
2^15	0.002920	89.761894
2^16	0.005692	92.106480
2^17	0.010944	95.814446
2^18	0.021747	96.433420
2^19	0.043326	96.808015
2^20	0.086623	96.840769
2^21	0.172844	97.065745
2^22	0.345459	97.129970
NetBenchWithContention_O3_native_4b
2^0	0.000053	0.150413
2^1	0.000053	0.300880
2^2	0.000053	0.602084
2^3	0.000053	1.204706
2^4	0.000053	2.412124
2^5	0.000061	4.221737
2^6	0.000070	7.285211
2^7	0.000079	12.945989
2^8	0.000098	20.851469
2^9	0.000137	29.958821
2^10	0.000200	40.897121
2^11	0.000317	51.730562
2^12	0.000567	57.754352
2^13	0.001540	42.552390
2^14	0.002804	46.746526
2^15	0.005199	50.425001
2^16	0.009162	57.225833
2^17	0.021226	49.401143
2^18	0.042730	49.078664
2^19	0.086221	48.646238
2^20	0.171102	49.027080
2^21	0.345428	48.569368
2^22	0.691024	48.557515
2^0	0.000053	0.150439
2^1	0.000053	0.301041
2^2	0.000053	0.602265
2^3	0.000053	1.205151
2^4	0.000053	2.412533
2^5	0.000053	4.804076
2^6	0.000079	6.507179
2^7	0.000081	12.695995
2^8	0.000101	20.234155
2^9	0.000137	29.806758
2^10	0.000203	40.337690
2^11	0.000318	51.577483
2^12	0.000641	51.106252
2^13	0.001577	41.566942
2^14	0.002516	52.089282
2^15	0.005153	50.872370
2^16	0.009851	53.220006
2^17	0.021405	48.988520
2^18	0.043331	48.398190
2^19	0.086537	48.468075
2^20	0.172709	48.570791
2^21	0.345443	48.567182
2^22	0.690508	48.593832
2^0	0.000053	0.151034
2^1	0.000053	0.302148
2^2	0.000053	0.604740
2^3	0.000053	1.210107
2^4	0.000053	2.423850
2^5	0.000054	4.778298
2^6	0.000054	9.507633
2^7	0.000075	13.643341
2^8	0.000098	20.983571
2^9	0.000105	39.186423
2^10	0.000173	47.346307
2^11	0.000270	60.617048
2^12	0.000561	58.375280
2^13	0.001458	44.943635
2^14	0.002617	50.091434
2^15	0.005587	46.920943
2^16	0.010025	52.296148
2^17	0.020459	51.252844
2^18	0.041334	50.736275
2^19	0.086106	48.710712
2^20	0.170625	49.163970
2^21	0.345511	48.557707
2^22	0.690409	48.600803
2^0	0.000053	0.150421
2^1	0.000053	0.301352
2^2	0.000053	0.602799
2^3	0.000053	1.205800
2^4	0.000061	2.091939
2^5	0.000064	3.978468
2^6	0.000079	6.512608
2^7	0.000082	12.469470
2^8	0.000099	20.719168
2^9	0.000135	30.347709
2^10	0.000156	52.548695
2^11	0.000314	52.102927
2^12	0.000673	48.721014
2^13	0.001486	44.092140
2^14	0.002679	48.921190
2^15	0.005219	50.227634
2^16	0.010948	47.888184
2^17	0.021451	48.881380
2^18	0.042685	49.130974
2^19	0.085501	49.055801
2^20	0.172345	48.673362
2^21	0.344043	48.764922
2^22	0.685375	48.957799
2^0	0.000053	0.151070
2^1	0.000053	0.302347
2^2	0.000053	0.604626
2^3	0.000053	1.210220
2^4	0.000053	2.423122
2^5	0.000056	4.589193
2^6	0.000066	7.717088
2^7	0.000080	12.830128
2^8	0.000097	21.009150
2^9	0.000135	30.320078
2^10	0.000174	47.060851
2^11	0.000316	51.867962
2^12	0.000649	50.513685
2^13	0.001617	40.518099
2^14	0.002649	49.485754
2^15	0.005153	50.875895
2^16	0.010049	52.175330
2^17	0.021727	48.261574
2^18	0.042434	49.421353
2^19	0.084663	49.541349
2^20	0.170678	49.148662
2^21	0.344902	48.643405
2^22	0.691656	48.513147
2^0	0.000053	0.151017
2^1	0.000053	0.302047
2^2	0.000053	0.604371
2^3	0.000053	1.209298
2^4	0.000053	2.422558
2^5	0.000053	4.830549
2^6	0.000052	9.823597
2^7	0.000075	13.648329
2^8	0.000097	21.007606
2^9	0.000105	39.036850
2^10	0.000173	47.329484
2^11	0.000313	52.359685
2^12	0.000563	58.217170
2^13	0.001289	50.828200
2^14	0.002841	46.135462
2^15	0.005399	48.552949
2^16	0.010808	48.508106
2^17	0.021533	48.696752
2^18	0.042234	49.655430
2^19	0.086376	48.558816
2^20	0.172870	48.525476
2^21	0.344336	48.723366
2^22	0.692035	48.486585
2^0	0.000053	0.151015
2^1	0.000053	0.302063
2^2	0.000053	0.604424
2^3	0.000053	1.209950
2^4	0.000053	2.422121
2^5	0.000053	4.819453
2^6	0.000054	9.507174
2^7	0.000075	13.655323
2^8	0.000087	23.479956
2^9	0.000104	39.254396
2^10	0.000173	47.232472
2^11	0.000299	54.876006
2^12	0.000439	74.652317
2^13	0.001536	42.663736
2^14	0.002715	48.282004
2^15	0.005191	50.495908
2^16	0.010458	50.134109
2^17	0.021279	49.278182
2^18	0.042503	49.341161
2^19	0.085445	49.087565
2^20	0.172974	48.496367
2^21	0.345396	48.573871
2^22	0.692928	48.424152
2^0	0.000053	0.151086
2^1	0.000053	0.302320
2^2	0.000053	0.604881
2^3	0.000053	1.210578
2^4	0.000056	2.303236
2^5	0.000059	4.367281
2^6	0.000065	7.929473
2^7	0.000080	12.839757
2^8	0.000097	21.025399
2^9	0.000106	38.616554
2^10	0.000199	41.190875
2^11	0.000424	38.675898
2^12	0.000690	47.523225
2^13	0.001237	52.979212
2^14	0.002912	45.017358
2^15	0.005414	48.415347
2^16	0.010244	51.181714
2^17	0.019703	53.219801
2^18	0.042124	49.785391
2^19	0.086154	48.683773
2^20	0.171075	49.034675
2^21	0.345095	48.616258
2^22	0.691105	48.551870
2^0	0.000053	0.151090
2^1	0.000053	0.302262
2^2	0.000053	0.604798
2^3	0.000053	1.210248
2^4	0.000053	2.424396
2^5	0.000053	4.822059
2^6	0.000052	9.826746
2^7	0.000075	13.655258
2^8	0.000098	20.918130
2^9	0.000105	39.136251
2^10	0.000173	47.325382
2^11	0.000253	64.881990
2^12	0.000485	67.586646
2^13	0.001556	42.112731
2^14	0.002674	49.014527
2^15	0.005044	51.974687
2^16	0.010801	48.538792
2^17	0.019983	52.473219
2^18	0.041809	50.160467
2^19	0.084843	49.436242
2^20	0.171248	48.985071
2^21	0.343447	48.849511
2^22	0.690239	48.612800
2^0	0.000053	0.150437
2^1	0.000053	0.300946
2^2	0.000053	0.602094
2^3	0.000053	1.205153
2^4	0.000053	2.412688
2^5	0.000061	4.222234
2^6	0.000069	7.451337
2^7	0.000079	12.917375
2^8	0.000095	21.596048
2^9	0.000137	29.849006
2^10	0.000201	40.827006
2^11	0.000251	65.170135
2^12	0.000579	56.571997
2^13	0.001494	43.876630
2^14	0.002482	52.802409
2^15	0.005388	48.653245
2^16	0.010075	52.040694
2^17	0.021216	49.424181
2^18	0.042763	49.041285
2^19	0.086456	48.513985
2^20	0.172897	48.518052
2^21	0.342730	48.951665
2^22	0.688202	48.756660
NetBenchWithContention_O3_native_8
2^0	0.000053	0.150520
2^1	0.000053	0.301224
2^2	0.000053	0.602585
2^3	0.000070	0.919990
2^4	0.000072	1.775719
2^5	0.000075	3.425905
2^6	0.000081	6.332146
2^7	0.000086	11.893838
2^8	0.000104	19.620084
2^9	0.000157	26.139620
2^10	0.000231	35.399530
2^11	0.000488	33.549433
2^12	0.000881	37.195406
2^13	0.002778	23.587918
2^14	0.004548	28.819419
2^15	0.010390	25.230959
2^16	0.020624	25.421164
2^17	0.042361	24.753104
2^18	0.085734	24.461195
2^19	0.171115	24.511625
2^20	0.340203	24.657630
2^21	0.683045	24.562385
2^22	1.371465	24.466130
2^0	0.000053	0.150574
2^1	0.000053	0.301211
2^2	0.000067	0.480414
2^3	0.000067	0.951886
2^4	0.000068	1.870251
2^5	0.000077	3.327964
2^6	0.000083	6.193833
2^7	0.000079	12.968897
2^8	0.000108	18.978867
2^9	0.000181	22.627084
2^10	0.000277	29.546168
2^11	0.000479	34.202951
2^12	0.001064	30.788615
2^13	0.002875	22.796605
2^14	0.004454	29.429489
2^15	0.010108	25.934138
2^16	0.020835	25.163879
2^17	0.043067	24.347685
2^18	0.085434	24.546915
2^19	0.170476	24.603475
2^20	0.341280	24.579810
2^21	0.683209	24.556491
2^22	1.372562	24.446565
2^0	0.000053	0.150562
2^1	0.000053	0.301253
2^2	0.000053	0.602749
2^3	0.000070	0.912109
2^4	0.000075	1.703006
2^5	0.000075	3.417633
2^6	0.000081	6.309008
2^7	0.000086	11.881300
2^8	0.000106	19.393144
2^9	0.000157	26.129448
2^10	0.000207	39.575262
2^11	0.000402	40.709686
2^12	0.000938	34.940532
2^13	0.002683	24.428191
2^14	0.005344	24.527625
2^15	0.008960	29.256723
2^16	0.021238	24.686114
2^17	0.042234	24.827677
2^18	0.085118	24.638226
2^19	0.171427	24.466974
2^20	0.341443	24.568123
2^21	0.683381	24.550304
2^22	1.374850	24.405884
2^0	0.000056	0.142548
2^1	0.000068	0.235244
2^2	0.000067	0.475288
2^3	0.000072	0.894021
2^4	0.000077	1.659195
2^5	0.000072	3.578723
2^6	0.000078	6.548015
2^7	0.000086	11.960820
2^8	0.000114	18.034413
2^9	0.000128	31.935754
2^10	0.000276	29.730549
2^11	0.000472	34.738728
2^12	0.000851	38.497552
2^13	0.002702	24.250664
2^14	0.004764	27.513987
2^15	0.009942	26.368341
2^16	0.020189	25.969068
2^17	0.042435	24.710113
2^18	0.085040	24.660682
2^19	0.171394	24.471708
2^20	0.341324	24.576667
2^21	0.680400	24.657870
2^22	1.372380	24.449817
2^0	0.000053	0.150604
2^1	0.000067	0.238844
2^2	0.000053	0.602900
2^3	0.000071	0.898813
2^4	0.000077	1.662406
2^5	0.000075	3.416424
2^6	0.000081	6.313069
2^7	0.000086	11.912329
2^8	0.000113	18.114836
2^9	0.000158	25.918145
2^10	0.000204	40.202090
2^11	0.000354	46.296610
2^12	0.000691	47.416325
2^13	0.002768	23.675958
2^14	0.004813	27.230687
2^15	0.008346	31.410815
2^16	0.021350	24.556438
2^17	0.042822	24.486598
2^18	0.086049	24.371669
2^19	0.170766	24.561772
2^20	0.340565	24.631429
2^21	0.683037	24.562688
2^22	1.372031	24.456038
2^0	0.000067	0.118962
2^1	0.000068	0.234466
2^2	0.000067	0.479264
2^3	0.000064	1.002802
2^4	0.000063	2.045839
2^5	0.000076	3.366841
2^6	0.000080	6.393601
2^7	0.000085	12.004458
2^8	0.000114	17.974925
2^9	0.000181	22.649167
2^10	0.000278	29.465135
2^11	0.000475	34.484392
2^12	0.000912	35.918285
2^13	0.002721	24.086617
2^14	0.004755	27.567861
2^15	0.009755	26.874017
2^16	0.021059	24.895917
2^17	0.042697	24.558765
2^18	0.085785	24.446656
2^19	0.171189	24.500955
2^20	0.340752	24.617928
2^21	0.683594	24.542650
2^22	1.372414	24.449214
2^0	0.000053	0.150569
2^1	0.000053	0.301342
2^2	0.000053	0.602899
2^3	0.000073	0.870863
2^4	0.000054	2.361821
2^5	0.000069	3.687592
2^6	0.000081	6.313388
2^7	0.000086	11.904455
2^8	0.000105	19.451748
2^9	0.000156	26.218259
2^10	0.000209	39.125970
2^11	0.000470	34.874934
2^12	0.000776	42.203853
2^13	0.002768	23.675984
2^14	0.004751	27.585951
2^15	0.009378	27.953508
2^16	0.020506	25.567251
2^17	0.042641	24.590857
2^18	0.085736	24.460660
2^19	0.171143	24.507622
2^20	0.341056	24.596015
2^21	0.682797	24.571303
2^22	1.370163	24.489381
2^0	0.000053	0.150578
2^1	0.000053	0.301285
2^2	0.000053	0.602870
2^3	0.000063	1.021737
2^4	0.000053	2.421850
2^5	0.000075	3.422616
2^6	0.000082	6.213457
2^7	0.000086	11.898695
2^8	0.000107	19.151045
2^9	0.000182	22.525545
2^10	0.000233	35.130302
2^11	0.000470	34.824861
2^12	0.000944	34.700194
2^13	0.002565	25.549286
2^14	0.005205	25.179626
2^15	0.009949	26.348620
2^16	0.021035	24.924023
2^17	0.042329	24.772270
2^18	0.085961	24.396680
2^19	0.171354	24.477442
2^20	0.340673	24.623602
2^21	0.683493	24.546278
2^22	1.373462	24.430557
2^0	0.000053	0.150604
2^1	0.000053	0.301332
2^2	0.000053	0.602957
2^3	0.000053	1.199984
2^4	0.000067	1.911526
2^5	0.000075	3.406889
2^6	0.000080	6.363518
2^7	0.000083	12.385570
2^8	0.000115	17.820318
2^9	0.000156	26.263144
2^10	0.000208	39.432959
2^11	0.000475	34.474233
2^12	0.000933	35.108866
2^13	0.002758	23.761772
2^14	0.004829	27.144414
2^15	0.009365	27.992662
2^16	0.020680	25.351911
2^17	0.042826	24.484799
2^18	0.084942	24.689330
2^19	0.171735	24.423160
2^20	0.339625	24.699652
2^21	0.683054	24.562061
2^22	1.373370	24.432180
2^0	0.000053	0.150404
2^1	0.000068	0.234775
2^2	0.000065	0.489918
2^3	0.000062	1.026391
2^4	0.000066	1.926921
2^5	0.000078	3.288257
2^6	0.000079	6.477856
2^7	0.000086	11.897629
2^8	0.000113	18.055215
2^9	0.000157	26.060870
2^10	0.000207	39.510174
2^11	0.000438	37.366041
2^12	0.000942	34.791140
2^13	0.002779	23.584913
2^14	0.005028	26.066011
2^15	0.009354	28.024299
2^16	0.021278	24.639738
2^17	0.041658	25.170920
2^18	0.085451	24.542105
2^19	0.171180	24.502361
2^20	0.340596	24.629172
2^21	0.683219	24.556147
2^22	1.372814	24.442081
NetBenchWithContention_O3_native_16
2^0	0.000054	0.146967
2^1	0.000053	0.301408
2^2	0.000053	0.603005
2^3	0.000068	0.939257
2^4	0.000061	2.114792
2^5	0.000075	3.433361
2^6	0.000079	6.474260
2^7	0.000086	11.937226
2^8	0.000105	19.579911
2^9	0.000164	25.002365
2^10	0.000278	29.488841
2^11	0.000475	34.460203
2^12	0.000978	33.508864
2^13	0.002889	22.687450
2^14	0.005417	24.197761
2^15	0.010323	25.394001
2^16	0.021266	24.653942
2^17	0.042606	24.610956
2^18	0.085522	24.521717
2^19	0.171362	24.476234
2^20	0.340362	24.646114
2^21	0.684645	24.504989
2^22	1.373020	24.438410
2^0	0.000053	0.150619
2^1	0.000054	0.293917
2^2	0.000065	0.489609
2^3	0.000065	0.982787
2^4	0.000071	1.807427
2^5	0.000075	3.404549
2^6	0.000079	6.457347
2^7	0.000086	11.912151
2^8	0.000106	19.411985
2^9	0.000158	26.004781
2^10	0.000252	32.496460
2^11	0.000401	40.841050
2^12	0.000944	34.716186
2^13	0.002728	24.020339
2^14	0.005352	24.488911
2^15	0.009695	27.037938
2^16	0.021211	24.718134
2^17	0.042489	24.678801
2^18	0.085418	24.551500
2^19	0.171896	24.400285
2^20	0.341588	24.557648
2^21	0.684022	24.527304
2^22	1.371957	24.457349
2^0	0.000053	0.150624
2^1	0.000053	0.301325
2^2	0.000053	0.603043
2^3	0.000053	1.199357
2^4	0.000066	1.927828
2^5	0.000077	3.328825
2^6	0.000080	6.396767
2^7	0.000086	11.929865
2^8	0.000105	19.493901
2^9	0.000178	23.001028
2^10	0.000276	29.675246
2^11	0.000494	33.165790
2^12	0.000987	33.214014
2^13	0.002816	23.273752
2^14	0.004997	26.231765
2^15	0.009612	27.272834
2^16	0.021118	24.826602
2^17	0.043102	24.327557
2^18	0.085374	24.564305
2^19	0.171544	24.450262
2^20	0.341371	24.573294
2^21	0.683512	24.545600
2^22	1.374886	24.405246
2^0	0.000069	0.116288
2^1	0.000069	0.231591
2^2	0.000079	0.406767
2^3	0.000077	0.833915
2^4	0.000077	1.659626
2^5	0.000077	3.305046
2^6	0.000080	6.397668
2^7	0.000082	12.553052
2^8	0.000104	19.779859
2^9	0.000154	26.570659
2^10	0.000258	31.734472
2^11	0.000483	33.919885
2^12	0.001002	32.706920
2^13	0.002836	23.109537
2^14	0.004923	26.624749
2^15	0.009676	27.091495
2^16	0.020964	25.009474
2^17	0.042734	24.537063
2^18	0.085895	24.415160
2^19	0.171489	24.458216
2^20	0.340679	24.623191
2^21	0.682773	24.572166
2^22	1.373886	24.423011
2^0	0.000067	0.120024
2^1	0.000068	0.233789
2^2	0.000066	0.484633
2^3	0.000067	0.952812
2^4	0.000068	1.869751
2^5	0.000078	3.293075
2^6	0.000078	6.523786
2^7	0.000085	12.010211
2^8	0.000104	19.669643
2^9	0.000179	22.823773
2^10	0.000275	29.755440
2^11	0.000500	32.767607
2^12	0.000910	36.016885
2^13	0.002830	23.155527
2^14	0.005436	24.111780
2^15	0.009558	27.427463
2^16	0.021245	24.678436
2^17	0.042681	24.567481
2^18	0.085714	24.466989
2^19	0.171926	24.396040
2^20	0.340502	24.635994
2^21	0.682441	24.584124
2^22	1.371416	24.466992
2^0	0.000053	0.150611
2^1	0.000053	0.301274
2^2	0.000068	0.471786
2^3	0.000074	0.868125
2^4	0.000061	2.089075
2^5	0.000076	3.346444
2^6	0.000080	6.428034
2^7	0.000086	11.930332
2^8	0.000114	17.967014
2^9	0.000157	26.059710
2^10	0.000252	32.547588
2^11	0.000488	33.579482
2^12	0.000938	34.939918
2^13	0.002765	23.706113
2^14	0.005071	25.847235
2^15	0.010549	24.849789
2^16	0.021111	24.834391
2^17	0.042661	24.579172
2^18	0.085556	24.511976
2^19	0.171813	24.412024
2^20	0.341080	24.594249
2^21	0.684466	24.511391
2^22	1.373200	24.435216
2^0	0.000068	0.116982
2^1	0.000053	0.300546
2^2	0.000053	0.598380
2^3	0.000078	0.818738
2^4	0.000077	1.655606
2^5	0.000072	3.567225
2^6	0.000081	6.354523
2^7	0.000082	12.437470
2^8	0.000103	19.799874
2^9	0.000157	26.110709
2^10	0.000205	40.017390
2^11	0.000492	33.332859
2^12	0.000992	33.048832
2^13	0.002707	24.211248
2^14	0.005216	25.127483
2^15	0.010512	24.936669
2^16	0.021004	24.961054
2^17	0.042620	24.602878
2^18	0.085757	24.454534
2^19	0.171821	24.410938
2^20	0.340850	24.610869
2^21	0.683555	24.544059
2^22	1.374510	24.411914
2^0	0.000068	0.116864
2^1	0.000053	0.300962
2^2	0.000067	0.477563
2^3	0.000065	0.985895
2^4	0.000066	1.930246
2^5	0.000075	3.406468
2^6	0.000081	6.321021
2^7	0.000086	11.925628
2^8	0.000113	18.188546
2^9	0.000179	22.821357
2^10	0.000255	32.117870
2^11	0.000413	39.656539
2^12	0.001010	32.448785
2^13	0.002647	24.757131
2^14	0.005088	25.760715
2^15	0.009721	26.965569
2^16	0.021222	24.704626
2^17	0.042441	24.706421
2^18	0.085843	24.430009
2^19	0.171459	24.462441
2^20	0.340734	24.619250
2^21	0.683064	24.561704
2^22	1.374042	24.420245
2^0	0.000069	0.115817
2^1	0.000064	0.248141
2^2	0.000069	0.466578
2^3	0.000067	0.961067
2^4	0.000069	1.845181
2^5	0.000077	3.342203
2^6	0.000078	6.522756
2^7	0.000083	12.380318
2^8	0.000103	19.804693
2^9	0.000156	26.228752
2^10	0.000209	39.187828
2^11	0.000500	32.750315
2^12	0.000891	36.791190
2^13	0.002625	24.967260
2^14	0.005313	24.671710
2^15	0.010018	26.168486
2^16	0.020873	25.117769
2^17	0.042488	24.679258
2^18	0.085128	24.635318
2^19	0.171208	24.498262
2^20	0.341326	24.576504
2^21	0.684725	24.502108
2^22	1.373260	24.434145
2^0	0.000053	0.150578
2^1	0.000067	0.239086
2^2	0.000066	0.482883
2^3	0.000062	1.029351
2^4	0.000066	1.941235
2^5	0.000076	3.373509
2^6	0.000082	6.219726
2^7	0.000086	11.966351
2^8	0.000107	19.199430
2^9	0.000179	22.900721
2^10	0.000262	31.308881
2^11	0.000397	41.222536
2^12	0.001002	32.717778
2^13	0.002844	23.046797
2^14	0.005470	23.963977
2^15	0.009848	26.619756
2^16	0.021278	24.639407
2^17	0.042579	24.626815
2^18	0.085837	24.431864
2^19	0.171926	24.395939
2^20	0.340323	24.648939
2^21	0.682758	24.572695
2^22	1.373595	24.428186
NetBenchWithContention_O3_native_32
2^0	0.000069	0.116494
2^1	0.000078	0.204493
2^2	0.000078	0.410013
2^3	0.000078	0.823429
2^4	0.000078	1.650107
2^5	0.000077	3.322108
2^6	0.000082	6.241591
2^7	0.000085	12.097451
2^8	0.000103	19.795313
2^9	0.000155	26.360755
2^10	0.000261	31.353037
2^11	0.000468	35.016815
2^12	0.001122	29.206228
2^13	0.002697	24.303003
2^14	0.004966	26.392943
2^15	0.010095	25.968252
2^16	0.021121	24.822658
2^17	0.042771	24.516209
2^18	0.085661	24.481907
2^19	0.171544	24.450317
2^20	0.341352	24.574649
2^21	0.684078	24.525296
2^22	1.375482	24.394673
2^0	0.000068	0.117838
2^1	0.000067	0.237846
2^2	0.000068	0.473724
2^3	0.000075	0.854200
2^4	0.000074	1.731391
2^5	0.000073	3.506484
2^6	0.000079	6.453982
2^7	0.000082	12.438010
2^8	0.000108	18.967705
2^9	0.000156	26.263397
2^10	0.000278	29.429886
2^11	0.000478	34.303170
2^12	0.000881	37.213000
2^13	0.002750	23.832564
2^14	0.004936	26.555667
2^15	0.010269	25.528233
2^16	0.021264	24.656388
2^17	0.042669	24.574843
2^18	0.085268	24.594929
2^19	0.171622	24.439175
2^20	0.341057	24.595907
2^21	0.683961	24.529494
2^22	1.376556	24.375646
2^0	0.000069	0.116440
2^1	0.000069	0.232376
2^2	0.000067	0.474192
2^3	0.000066	0.973854
2^4	0.000071	1.810887
2^5	0.000077	3.326410
2^6	0.000080	6.399419
2^7	0.000082	12.435118
2^8	0.000104	19.700011
2^9	0.000178	22.954173
2^10	0.000259	31.593968
2^11	0.000539	30.373955
2^12	0.000991	33.060386
2^13	0.002729	24.018803
2^14	0.005140	25.502031
2^15	0.009926	26.409407
2^16	0.021222	24.704839
2^17	0.042825	24.484881
2^18	0.085780	24.448061
2^19	0.171901	24.399584
2^20	0.341161	24.588421
2^21	0.684170	24.522015
2^22	1.373464	24.430519
2^0	0.000058	0.137718
2^1	0.000053	0.301369
2^2	0.000064	0.500196
