NetBenchWithContentionMpiSsend_O3_native_2b
2^9	0.000097	42.316246
2^10	0.000153	53.657166
2^11	0.000232	70.469110
2^12	0.000360	90.917408
2^13	0.000767	85.449937
2^14	0.001338	97.997207
2^15	0.002527	103.743560
2^16	0.004848	108.139549
2^17	0.009490	110.489941
2^18	0.018777	111.687473
2^19	0.037387	112.186116
2^20	0.074580	112.478191
2^21	0.148966	112.624783
2^22	0.297767	112.686704
2^0	0.000091	0.087826
2^1	0.000091	0.175799
2^2	0.000085	0.374667
2^3	0.000095	0.672397
2^4	0.000095	1.348528
2^5	0.000099	2.595817
2^6	0.000097	5.304122
2^7	0.000096	10.621596
2^8	0.000098	20.879814
2^9	0.000100	41.070684
2^10	0.000153	53.583642
2^11	0.000233	70.449109
2^12	0.000362	90.578886
2^13	0.000757	86.569368
2^14	0.001330	98.575761
2^15	0.002526	103.765388
2^16	0.004838	108.358120
2^17	0.009487	110.527559
2^18	0.018778	111.681142
2^19	0.037410	112.116074
2^20	0.074830	112.101753
2^21	0.148997	112.601048
2^22	0.297920	112.629146
2^0	0.000095	0.084205
2^1	0.000095	0.167571
2^2	0.000096	0.333091
2^3	0.000095	0.672308
2^4	0.000095	1.347245
2^5	0.000099	2.588293
2^6	0.000096	5.331784
2^7	0.000095	10.733946
2^8	0.000098	20.864320
2^9	0.000100	40.980488
2^10	0.000153	53.418191
2^11	0.000232	70.675227
2^12	0.000361	90.845326
2^13	0.000757	86.575772
2^14	0.001331	98.459136
2^15	0.002526	103.769699
2^16	0.004848	108.139883
2^17	0.009491	110.486023
2^18	0.018773	111.709078
2^19	0.037389	112.181254
2^20	0.074580	112.478636
2^21	0.148971	112.620733
2^22	0.297762	112.688796
2^0	0.000093	0.085862
2^1	0.000095	0.167871
2^2	0.000097	0.330507
2^3	0.000095	0.673753
2^4	0.000097	1.321250
2^5	0.000099	2.592918
2^6	0.000096	5.315162
2^7	0.000095	10.732997
2^8	0.000098	20.882544
2^9	0.000098	41.898727
2^10	0.000153	53.416265
2^11	0.000234	70.015899
2^12	0.000386	84.880958
2^13	0.000761	86.136209
2^14	0.001335	98.149663
2^15	0.002526	103.760437
2^16	0.004848	108.139671
2^17	0.009486	110.541891
2^18	0.018775	111.698449
2^19	0.037399	112.151445
2^20	0.074577	112.483171
2^21	0.148970	112.621448
2^22	0.297753	112.692229
2^0	0.000094	0.085495
2^1	0.000080	0.199785
2^2	0.000095	0.336587
2^3	0.000095	0.674335
2^4	0.000092	1.397694
2^5	0.000097	2.632526
2^6	0.000097	5.279348
2^7	0.000097	10.566131
2^8	0.000098	20.884143
2^9	0.000100	41.080563
2^10	0.000153	53.629236
2^11	0.000232	70.769405
2^12	0.000366	89.599081
2^13	0.000758	86.483462
2^14	0.001330	98.560306
2^15	0.002526	103.772881
2^16	0.004844	108.229713
2^17	0.009487	110.527017
2^18	0.018771	111.725825
2^19	0.037390	112.177239
2^20	0.074580	112.478047
2^21	0.148972	112.619923
2^22	0.297783	112.680812
2^0	0.000095	0.084529
2^1	0.000096	0.165817
2^2	0.000095	0.336311
2^3	0.000095	0.672327
2^4	0.000093	1.375715
2^5	0.000099	2.592245
2^6	0.000097	5.300567
2^7	0.000096	10.645274
2^8	0.000098	20.875911
2^9	0.000100	41.100166
2^10	0.000153	53.435978
2^11	0.000233	70.369536
2^12	0.000363	90.254813
2^13	0.000758	86.495560
2^14	0.001336	98.107050
2^15	0.002525	103.832235
2^16	0.004848	108.144913
2^17	0.009489	110.503279
2^18	0.018780	111.670152
2^19	0.037381	112.204554
2^20	0.074578	112.481547
2^21	0.148982	112.612142
2^22	0.297755	112.691256
NetBenchWithContentionMpiSsend_O3_native_4b
2^0	0.000087	0.091897
2^1	0.000080	0.199357
2^2	0.000095	0.335132
2^3	0.000097	0.659818
2^4	0.000092	1.385723
2^5	0.000104	2.469452
2^6	0.000081	6.296987
2^7	0.000105	9.795213
2^8	0.000106	19.290273
2^9	0.000112	36.734283
2^10	0.000158	51.715220
2^11	0.000237	69.228363
2^12	0.000441	74.242661
2^13	0.001271	51.570968
2^14	0.001866	70.258250
2^15	0.004350	60.263182
2^16	0.009387	55.854439
2^17	0.018709	56.047683
2^18	0.036190	57.948604
2^19	0.074557	56.256017
2^20	0.148665	56.426207
2^21	0.297078	56.474092
2^22	0.594799	56.413070
2^0	0.000086	0.092936
2^1	0.000089	0.180453
2^2	0.000087	0.368389
2^3	0.000105	0.611806
2^4	0.000095	1.354415
2^5	0.000086	2.993757
2^6	0.000081	6.306744
2^7	0.000103	9.906197
2^8	0.000106	19.380115
2^9	0.000115	35.735158
2^10	0.000158	51.720769
2^11	0.000236	69.348199
2^12	0.000439	74.618916
2^13	0.001272	51.508407
2^14	0.002458	53.321747
2^15	0.004576	57.280880
2^16	0.009297	56.391204
2^17	0.018736	55.965841
2^18	0.036951	56.754556
2^19	0.074020	56.664350
2^20	0.148435	56.513719
2^21	0.297089	56.471986
2^22	0.595011	56.392962
2^0	0.000085	0.094398
2^1	0.000081	0.196663
2^2	0.000091	0.353276
2^3	0.000087	0.735652
2^4	0.000084	1.523997
2^5	0.000105	2.443911
2^6	0.000081	6.307482
2^7	0.000105	9.782133
2^8	0.000105	19.512163
2^9	0.000113	36.237525
2^10	0.000160	51.106574
2^11	0.000239	68.686374
2^12	0.000469	69.890753
2^13	0.001291	50.772675
2^14	0.002463	53.207253
2^15	0.004387	59.749711
2^16	0.008925	58.744284
2^17	0.018115	57.884685
2^18	0.036606	57.289250
2^19	0.073949	56.719237
2^20	0.148673	56.423065
2^21	0.296721	56.542031
2^22	0.594811	56.411935
2^0	0.000080	0.100590
2^1	0.000079	0.201317
2^2	0.000080	0.402249
2^3	0.000079	0.805289
2^4	0.000080	1.602987
2^5	0.000080	3.198453
2^6	0.000108	4.737195
2^7	0.000108	9.476899
2^8	0.000107	19.200842
2^9	0.000128	31.897567
2^10	0.000176	46.548241
2^11	0.000259	63.227683
2^12	0.000490	66.833233
2^13	0.001024	63.993125
2^14	0.002394	54.747522
2^15	0.004660	56.251162
2^16	0.009341	56.127823
2^17	0.018563	56.487456
2^18	0.036268	57.823725
2^19	0.074428	56.354009
2^20	0.148834	56.362320
2^21	0.297229	56.445443
2^22	0.594967	56.397121
2^0	0.000090	0.088520
2^1	0.000097	0.165218
2^2	0.000097	0.330891
2^3	0.000101	0.631673
2^4	0.000104	1.236637
2^5	0.000101	2.537384
2^6	0.000079	6.504128
2^7	0.000079	12.967606
2^8	0.000104	19.700361
2^9	0.000127	32.167995
2^10	0.000153	53.562616
2^11	0.000257	63.807079
2^12	0.000592	55.332655
2^13	0.001161	56.469800
2^14	0.001747	75.046706
2^15	0.003785	69.254032
2^16	0.008456	61.999465
2^17	0.017449	60.093292
2^18	0.036521	57.423238
2^19	0.073725	56.891034
2^20	0.147481	56.879352
2^21	0.297132	56.463756
2^22	0.595320	56.363717
2^0	0.000092	0.087202
2^1	0.000083	0.193895
2^2	0.000084	0.379830
2^3	0.000104	0.617988
2^4	0.000104	1.225639
2^5	0.000084	3.032039
2^6	0.000100	5.112168
2^7	0.000105	9.725137
2^8	0.000105	19.536797
2^9	0.000113	36.141266
2^10	0.000161	50.783264
2^11	0.000238	68.925766
2^12	0.000412	79.448843
2^13	0.001273	51.472301
2^14	0.001780	73.651430
2^15	0.004313	60.774204
2^16	0.009057	57.888326
2^17	0.017687	59.285597
2^18	0.036895	56.840908
2^19	0.074237	56.498883
2^20	0.148455	56.505963
2^21	0.297166	56.457477
2^22	0.594920	56.401585
2^0	0.000088	0.090765
2^1	0.000103	0.155202
2^2	0.000103	0.311090
2^3	0.000087	0.735818
2^4	0.000079	1.613897
2^5	0.000078	3.296015
2^6	0.000081	6.355296
2^7	0.000083	12.339718
2^8	0.000103	19.841020
2^9	0.000106	38.740925
2^10	0.000159	51.477673
2^11	0.000213	76.794526
2^12	0.000546	60.024760
2^13	0.001007	65.067966
2^14	0.001712	76.576851
2^15	0.003284	79.822490
2^16	0.007986	65.654325
2^17	0.017860	58.709934
2^18	0.036498	57.459315
2^19	0.073523	57.047739
2^20	0.148534	56.475977
2^21	0.297642	56.367069
2^22	0.595189	56.376061
2^0	0.000101	0.078821
2^1	0.000103	0.155602
2^2	0.000098	0.326559
2^3	0.000103	0.622742
2^4	0.000079	1.619264
2^5	0.000080	3.208183
2^6	0.000081	6.322528
2^7	0.000083	12.385804
2^8	0.000104	19.757788
2^9	0.000100	40.842178
2^10	0.000155	52.744094
2^11	0.000213	76.882289
2^12	0.000445	73.688609
2^13	0.001114	58.829838
2^14	0.002093	62.626185
2^15	0.004001	65.513038
2^16	0.008756	59.875454
2^17	0.018130	57.837779
2^18	0.036627	57.257371
2^19	0.073751	56.871167
2^20	0.147738	56.780162
2^21	0.296814	56.524348
2^22	0.595129	56.381812
2^0	0.000080	0.100541
2^1	0.000083	0.193530
2^2	0.000088	0.363767
2^3	0.000089	0.720362
2^4	0.000097	1.317002
2^5	0.000104	2.450673
2^6	0.000099	5.185444
2^7	0.000104	9.808858
2^8	0.000107	19.217535
2^9	0.000115	35.490710
2^10	0.000160	51.129374
2^11	0.000239	68.670405
2^12	0.000470	69.771699
2^13	0.001263	51.885683
2^14	0.002211	59.269188
2^15	0.004340	60.405108
2^16	0.008963	58.495186
2^17	0.018359	57.116176
2^18	0.036045	58.180863
2^19	0.074405	56.371301
2^20	0.148530	56.477573
2^21	0.297264	56.438730
2^22	0.595270	56.368426
2^0	0.000094	0.084976
2^1	0.000104	0.154574
2^2	0.000103	0.309272
2^3	0.000095	0.675193
2^4	0.000105	1.223822
2^5	0.000105	2.446059
2^6	0.000081	6.309817
2^7	0.000104	9.799371
2^8	0.000106	19.389502
2^9	0.000112	36.605584
2^10	0.000155	52.835575
2^11	0.000236	69.287939
2^12	0.000387	84.755491
2^13	0.001190	55.085184
2^14	0.002299	57.013917
2^15	0.004566	57.409568
2^16	0.008895	58.942093
2^17	0.018146	57.784019
2^18	0.036833	56.937514
2^19	0.073689	56.918745
2^20	0.148318	56.558202
2^21	0.297413	56.410526
2^22	0.595273	56.368185
NetBenchWithContentionMpiSsend_O3_native_8
2^0	0.000116	0.068805
2^1	0.000117	0.137015
2^2	0.000117	0.273725
2^3	0.000117	0.548308
2^4	0.000114	1.123974
2^5	0.000113	2.274260
2^6	0.000114	4.508087
2^7	0.000102	10.066582
2^8	0.000113	18.162335
2^9	0.000127	32.211006
2^10	0.000228	35.853314
2^11	0.000235	69.785667
2^12	0.000730	44.885458
2^13	0.002114	31.005786
2^14	0.003547	36.953637
2^15	0.007347	35.680722
2^16	0.010195	51.425115
2^17	0.035721	29.354724
2^18	0.072003	29.125810
2^19	0.147780	28.382044
2^20	0.297321	28.213940
2^21	0.595121	28.191248
2^22	1.190348	28.188767
2^0	0.000120	0.066915
2^1	0.000121	0.132560
2^2	0.000116	0.275201
2^3	0.000117	0.548849
2^4	0.000116	1.101173
2^5	0.000118	2.162473
2^6	0.000121	4.229838
2^7	0.000103	9.951913
2^8	0.000125	16.423000
2^9	0.000168	24.369925
2^10	0.000182	45.041055
2^11	0.000512	32.000750
2^12	0.000728	45.012568
2^13	0.002078	31.533162
2^14	0.003494	37.511412
2^15	0.008323	31.494895
2^16	0.018305	28.641930
2^17	0.036952	28.376909
2^18	0.074059	28.317364
2^19	0.147749	28.388091
2^20	0.296829	28.260784
2^21	0.594907	28.201388
2^22	1.190257	28.190912
2^0	0.000118	0.067969
2^1	0.000117	0.136867
2^2	0.000116	0.275671
2^3	0.000117	0.548266
2^4	0.000116	1.100392
2^5	0.000101	2.532447
2^6	0.000082	6.227839
2^7	0.000105	9.790517
2^8	0.000120	17.036853
2^9	0.000172	23.776221
2^10	0.000274	29.916210
2^11	0.000454	36.051501
2^12	0.000920	35.633077
2^13	0.002238	29.279599
2^14	0.003908	33.538402
2^15	0.007752	33.818365
2^16	0.017947	29.213499
2^17	0.036856	28.450428
2^18	0.073982	28.346713
2^19	0.148619	28.221801
2^20	0.297470	28.199818
2^21	0.594895	28.201970
2^22	1.190175	28.192848
2^0	0.000116	0.068824
2^1	0.000116	0.137848
2^2	0.000117	0.273621
2^3	0.000116	0.551956
2^4	0.000117	1.093481
2^5	0.000117	2.180879
2^6	0.000082	6.206158
2^7	0.000100	10.224058
2^8	0.000127	16.171783
2^9	0.000130	31.602129
2^10	0.000168	48.860499
2^11	0.000285	57.435117
2^12	0.000823	39.820437
2^13	0.002049	31.982369
2^14	0.004253	30.817495
2^15	0.007218	36.318315
2^16	0.017700	29.620418
2^17	0.036883	28.430002
2^18	0.073939	28.363199
2^19	0.147892	28.360548
2^20	0.296534	28.288839
2^21	0.595021	28.195988
2^22	1.190232	28.191494
2^0	0.000117	0.068512
2^1	0.000113	0.141450
2^2	0.000115	0.279453
2^3	0.000115	0.558379
2^4	0.000116	1.101796
2^5	0.000119	2.154981
2^6	0.000098	5.203694
2^7	0.000122	8.413487
2^8	0.000128	16.059827
2^9	0.000158	25.931114
2^10	0.000208	39.472574
2^11	0.000360	45.463374
2^12	0.000724	45.260576
2^13	0.002015	32.518550
2^14	0.003762	34.836620
2^15	0.008795	29.807138
2^16	0.017885	29.314734
2^17	0.036959	28.371302
2^18	0.073148	28.669801
2^19	0.147204	28.493076
2^20	0.297177	28.227638
2^21	0.595255	28.184928
2^22	1.190143	28.193611
2^0	0.000113	0.070738
2^1	0.000113	0.141288
2^2	0.000117	0.272647
2^3	0.000114	0.563415
2^4	0.000119	1.077421
2^5	0.000115	2.217825
2^6	0.000091	5.628479
2^7	0.000104	9.816602
2^8	0.000120	17.003612
2^9	0.000174	23.587402
2^10	0.000157	52.295421
2^11	0.000432	37.886902
2^12	0.000767	42.721068
2^13	0.001954	33.532748
2^14	0.004007	32.713042
2^15	0.008244	31.798469
2^16	0.017483	29.989215
2^17	0.036766	28.519891
2^18	0.074002	28.338988
2^19	0.148402	28.263036
2^20	0.297558	28.191530
2^21	0.594988	28.197563
2^22	1.190243	28.191246
2^0	0.000113	0.070534
2^1	0.000117	0.137005
2^2	0.000117	0.274459
2^3	0.000114	0.561671
2^4	0.000116	1.104426
2^5	0.000117	2.188335
2^6	0.000125	4.094727
2^7	0.000099	10.387887
2^8	0.000132	15.542940
2^9	0.000137	29.873378
2^10	0.000207	39.582714
2^11	0.000446	36.722336
2^12	0.000991	33.050148
2^13	0.002205	29.715168
2^14	0.004151	31.575698
2^15	0.008250	31.774855
2^16	0.017602	29.785406
2^17	0.036772	28.515373
2^18	0.073588	28.498524
2^19	0.148170	28.307459
2^20	0.296922	28.251844
2^21	0.594954	28.199195
2^22	1.190201	28.192243
2^0	0.000117	0.068302
2^1	0.000117	0.136807
2^2	0.000117	0.273854
2^3	0.000117	0.547451
2^4	0.000116	1.101335
2^5	0.000116	2.213715
2^6	0.000120	4.269159
2^7	0.000113	9.023207
2^8	0.000114	17.974923
2^9	0.000129	31.734227
2^10	0.000166	49.450094
2^11	0.000318	51.560031
2^12	0.000811	40.428517
2^13	0.002002	32.731488
2^14	0.004153	31.560287
2^15	0.007224	36.287507
2^16	0.017509	29.944747
2^17	0.036941	28.385158
2^18	0.074173	28.273834
2^19	0.148602	28.225160
2^20	0.297169	28.228369
2^21	0.595182	28.188384
2^22	1.190242	28.191276
2^0	0.000113	0.070652
2^1	0.000117	0.136960
2^2	0.000117	0.273797
2^3	0.000117	0.549101
2^4	0.000116	1.101062
2^5	0.000111	2.316156
2^6	0.000121	4.248392
2^7	0.000104	9.845795
2^8	0.000119	17.251255
2^9	0.000156	26.311394
2^10	0.000157	52.193466
2^11	0.000380	43.171234
2^12	0.000744	44.068985
2^13	0.002236	29.312569
2^14	0.004286	30.584282
2^15	0.008565	30.606518
2^16	0.017239	30.412248
2^17	0.036362	28.836859
2^18	0.074016	28.333781
2^19	0.148247	28.292644
2^20	0.297485	28.198462
2^21	0.595043	28.194988
2^22	1.190139	28.193701
2^0	0.000116	0.068930
2^1	0.000118	0.135148
2^2	0.000116	0.276069
2^3	0.000114	0.559414
2^4	0.000081	1.583828
2^5	0.000118	2.168940
2^6	0.000097	5.294797
2^7	0.000103	9.905485
2^8	0.000120	17.089169
2^9	0.000154	26.568329
2^10	0.000242	33.822525
2^11	0.000309	53.103336
2^12	0.000718	45.667586
2^13	0.002037	32.172724
2^14	0.003548	36.939457
2^15	0.008323	31.496332
2^16	0.017877	29.328308
2^17	0.035643	29.418809
2^18	0.074025	28.330408
2^19	0.148141	28.312826
2^20	0.297423	28.204288
2^21	0.594982	28.197844
2^22	1.190332	28.189141
NetBenchWithContentionMpiSsend_O3_native_16
2^0	0.000117	0.068167
2^1	0.000118	0.135515
2^2	0.000118	0.271950
2^3	0.000117	0.545253
2^4	0.000118	1.085720
2^5	0.000097	2.635803
2^6	0.000098	5.242811
2^7	0.000117	8.756002
2^8	0.000120	17.036735
2^9	0.000161	25.498804
2^10	0.000210	38.973427
2^11	0.000438	37.410667
2^12	0.000983	33.325755
2^13	0.002298	28.524670
2^14	0.004414	29.696663
2^15	0.008517	30.780537
2^16	0.017530	29.908167
2^17	0.036971	28.362320
2^18	0.073993	28.342528
2^19	0.148342	28.274527
2^20	0.297418	28.204760
2^21	0.594922	28.200716
2^22	1.190431	28.186784
2^0	0.000108	0.074362
2^1	0.000118	0.135507
2^2	0.000118	0.271846
2^3	0.000118	0.540210
2^4	0.000115	1.117036
2^5	0.000118	2.166729
2^6	0.000127	4.031038
2^7	0.000114	9.020851
2^8	0.000123	16.654628
2^9	0.000151	27.122056
2^10	0.000229	35.700123
2^11	0.000307	53.303143
2^12	0.000983	33.321402
2^13	0.002195	29.854472
2^14	0.004155	31.545353
2^15	0.008398	31.215232
2^16	0.018072	29.011443
2^17	0.036981	28.354269
2^18	0.074139	28.286796
2^19	0.148350	28.273058
2^20	0.297323	28.213812
2^21	0.595001	28.196962
2^22	1.190172	28.192929
2^0	0.000117	0.068396
2^1	0.000118	0.136049
2^2	0.000118	0.271239
2^3	0.000116	0.552094
2^4	0.000117	1.097543
2^5	0.000118	2.171088
2^6	0.000128	3.996463
2^7	0.000124	8.263167
2^8	0.000121	16.892347
2^9	0.000152	26.982253
2^10	0.000205	39.908512
2^11	0.000518	31.627024
2^12	0.001029	31.832661
2^13	0.002099	31.222606
2^14	0.004351	30.126169
2^15	0.008861	29.583743
2^16	0.018416	28.469755
2^17	0.036501	28.727077
2^18	0.074079	28.309641
2^19	0.148613	28.223019
2^20	0.297552	28.192042
2^21	0.595022	28.195951
2^22	1.190138	28.193743
2^0	0.000118	0.067942
2^1	0.000118	0.135728
2^2	0.000117	0.274375
2^3	0.000117	0.549129
2^4	0.000114	1.120133
2^5	0.000118	2.178605
2^6	0.000126	4.072183
2^7	0.000109	9.378461
2^8	0.000119	17.164816
2^9	0.000158	25.971060
2^10	0.000207	39.497510
2^11	0.000435	37.646153
2^12	0.000856	38.287398
2^13	0.002257	29.042842
2^14	0.003877	33.809043
2^15	0.008646	30.319010
2^16	0.017846	29.378073
2^17	0.036142	29.012314
2^18	0.074095	28.303721
2^19	0.148637	28.218491
2^20	0.297549	28.192403
2^21	0.595043	28.194950
2^22	1.190296	28.189994
2^0	0.000117	0.068263
2^1	0.000120	0.132889
2^2	0.000117	0.274653
2^3	0.000118	0.544415
2^4	0.000117	1.093219
2^5	0.000119	2.159573
2^6	0.000113	4.517185
2^7	0.000092	11.173419
2^8	0.000123	16.585124
2^9	0.000149	27.497307
2^10	0.000210	38.923704
2^11	0.000313	52.400964
2^12	0.000894	36.672668
2^13	0.002326	28.180509
2^14	0.004277	30.645747
2^15	0.008296	31.600707
2^16	0.017534	29.901825
2^17	0.036846	28.458482
2^18	0.074093	28.304349
2^19	0.148461	28.251945
2^20	0.296916	28.252493
2^21	0.595018	28.196132
2^22	1.190389	28.187779
2^0	0.000118	0.067954
2^1	0.000118	0.135151
2^2	0.000116	0.275540
2^3	0.000116	0.550367
2^4	0.000119	1.076685
2^5	0.000117	2.181745
2^6	0.000105	4.856183
2^7	0.000110	9.329829
2^8	0.000121	16.951583
2^9	0.000158	25.903556
2^10	0.000236	34.737629
2^11	0.000437	37.532054
2^12	0.000972	33.695813
2^13	0.002467	26.569561
2^14	0.004329	30.274435
2^15	0.008895	29.471489
2^16	0.017646	29.711754
2^17	0.037099	28.264629
2^18	0.074013	28.334840
2^19	0.148487	28.246975
2^20	0.297413	28.205251
2^21	0.594886	28.202406
2^22	1.190258	28.190892
2^0	0.000116	0.068787
2^1	0.000117	0.136355
2^2	0.000117	0.274505
2^3	0.000116	0.549679
2^4	0.000116	1.100299
2^5	0.000118	2.162314
2^6	0.000128	4.012903
2^7	0.000114	8.963944
2^8	0.000123	16.598004
2^9	0.000158	25.884327
2^10	0.000202	40.550139
2^11	0.000394	41.545742
2^12	0.000768	42.664499
2^13	0.002300	28.499390
2^14	0.003889	33.701350
2^15	0.008226	31.868786
2^16	0.018364	28.549735
2^17	0.036583	28.663220
2^18	0.074095	28.303655
2^19	0.148606	28.224281
2^20	0.297407	28.205838
2^21	0.594986	28.197664
2^22	1.190122	28.194102
2^0	0.000115	0.069547
2^1	0.000118	0.136165
2^2	0.000119	0.269038
2^3	0.000118	0.543280
2^4	0.000118	1.082176
2^5	0.000118	2.174294
2^6	0.000124	4.115418
2^7	0.000111	9.187317
2^8	0.000114	17.916064
2^9	0.000175	23.461824
2^10	0.000184	44.546907
2^11	0.000465	35.223651
2^12	0.000770	42.575974
2^13	0.002342	27.981463
2^14	0.004144	31.630481
2^15	0.008387	31.254846
2^16	0.017566	29.847205
2^17	0.036402	28.805643
2^18	0.074067	28.314108
2^19	0.148352	28.272657
2^20	0.297365	28.209816
2^21	0.594939	28.199874
2^22	1.190121	28.194136
2^0	0.000116	0.068868
2^1	0.000121	0.132516
2^2	0.000121	0.265556
2^3	0.000120	0.532478
2^4	0.000117	1.090463
2^5	0.000119	2.142884
2^6	0.000121	4.217450
2^7	0.000123	8.326852
2^8	0.000123	16.647882
2^9	0.000159	25.695481
2^10	0.000202	40.565508
2^11	0.000450	36.427954
2^12	0.000678	48.333090
2^13	0.002237	29.300426
2^14	0.003960	33.095538
2^15	0.008574	30.574514
2^16	0.018059	29.032751
2^17	0.036866	28.443066
2^18	0.074071	28.312713
2^19	0.148685	28.209367
2^20	0.297469	28.199931
2^21	0.595096	28.192459
2^22	1.190310	28.189660
2^0	0.000117	0.068178
2^1	0.000115	0.138698
2^2	0.000118	0.271141
2^3	0.000115	0.555222
2^4	0.000102	1.256377
2^5	0.000119	2.159958
2^6	0.000124	4.144711
2^7	0.000102	10.060033
2^8	0.000133	15.379781
2^9	0.000175	23.465251
2^10	0.000255	32.157521
2^11	0.000339	48.315489
2^12	0.000728	44.980343
2^13	0.002319	28.265668
2^14	0.004283	30.603388
2^15	0.008809	29.758132
2^16	0.017309	30.289237
2^17	0.035985	29.138903
2^18	0.073952	28.358213
2^19	0.148495	28.245464
2^20	0.297154	28.229859
2^21	0.594986	28.197675
2^22	1.190356	28.188560
NetBenchWithContentionMpiSsend_O3_native_32
2^0	0.000117	0.068463
2^1	0.000120	0.133454
2^2	0.000121	0.265352
2^3	0.000118	0.542378
2^4	0.000117	1.093327
2^5	0.000117	2.184212
2^6	0.000126	4.068528
2^7	0.000111	9.245966
2^8	0.000122	16.811553
2^9	0.000158	25.885794
2^10	0.000258	31.726358
2^11	0.000438	37.396536
2^12	0.000957	34.250069
2^13	0.002209	29.666816
2^14	0.004559	28.750972
2^15	0.008680	30.199206
2^16	0.017859	29.357225
2^17	0.036829	28.471856
2^18	0.074005	28.337963
2^19	0.148210	28.299769
2^20	0.297389	28.207488
2^21	0.595053	28.194502
2^22	1.190244	28.191228
2^0	0.000117	0.068455
2^1	0.000117	0.136897
2^2	0.000117	0.273695
2^3	0.000115	0.554294
2^4	0.000116	1.106959
2^5	0.000116	2.197458
2^6	0.000116	4.395462
2^7	0.000114	8.958130
2^8	0.000121	16.931613
2^9	0.000157	26.078705
2^10	0.000207	39.578896
2^11	0.000511	32.077816
2^12	0.001035	31.648652
2^13	0.002211	29.640679
2^14	0.004461	29.384984
2^15	0.008676	30.215307
2^16	0.017728	29.574031
2^17	0.036594	28.654448
2^18	0.073614	28.488448
2^19	0.148571	28.231044
2^20	0.297284	28.217528
2^21	0.595102	28.192158
2^22	1.190268	28.190656
2^0	0.000117	0.068438
2^1	0.000118	0.136113
2^2	0.000116	0.275154
2^3	0.000117	0.545363
2^4	0.000116	1.103098
2^5	0.000117	2.182357
2^6	0.000127	4.036671
2^7	0.000104	9.799298
2^8	0.000121	16.905290
2^9	0.000159	25.791657
2^10	0.000258	31.733733
2^11	0.000440	37.225748
2^12	0.000915	35.804137
2^13	0.002258	29.019577
2^14	0.004244	30.880455
2^15	0.008782	29.849616
2^16	0.017923	29.251491
2^17	0.036636	28.621278
2^18	0.073820	28.409168
2^19	0.148445	28.254895
2^20	0.297193	28.226153
2^21	0.595203	28.187401
2^22	1.190294	28.190044
